employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score,Salary
73916,HR,region_2,Bachelors,m,sourcing,2,29,1,3,1,0,48,81095.89
71117,Sales & Marketing,region_26,Bachelors,f,other,1,28,,1,1,0,47,44149.27
62991,Technology,region_4,Masters & above,f,sourcing,1,34,3,4,1,0,79,49789.89
53404,Analytics,region_7,Bachelors,m,sourcing,2,27,,1,0,0,86,74709.78
57244,Technology,region_2,Bachelors,f,sourcing,1,43,5,3,1,0,77,93325.91
69424,Technology,region_22,Bachelors,m,sourcing,3,27,,1,1,0,80,50824.75
12117,Sales & Marketing,region_1,Bachelors,f,other,2,29,,1,0,0,50,73560.09
13986,Operations,region_20,Bachelors,m,sourcing,1,34,3,10,0,0,59,48566.14
32772,Analytics,region_22,Bachelors,f,sourcing,1,27,,1,1,0,83,30313.31
681,R&D,region_22,Masters & above,m,sourcing,1,28,4,2,0,0,81,67961.12
39038,Operations,region_2,Bachelors,f,sourcing,1,40,4,5,1,0,61,94364.87
7959,Sales & Marketing,region_17,Bachelors,m,sourcing,1,28,4,5,1,0,45,85589.33
35880,Analytics,region_22,Bachelors,m,other,2,30,3,3,1,0,79,74502.24
8700,Operations,region_16,Bachelors,f,sourcing,1,33,4,7,0,0,58,59504.41
21468,Sales & Marketing,region_7,Bachelors,m,other,1,43,4,11,0,0,45,67154.49
12771,Operations,region_11,Bachelors,m,sourcing,1,50,5,19,1,0,60,72372.25
58115,Operations,region_26,Bachelors,f,other,1,30,4,7,1,0,57,90059.69
40549,Technology,region_5,Bachelors,m,other,1,38,4,4,0,0,79,97666.81
67039,Sales & Marketing,region_13,Bachelors,m,other,1,44,3,5,0,0,48,32194.07
32542,Operations,region_7,Bachelors,f,sourcing,2,32,4,4,0,0,55,41031.29
75590,Sales & Marketing,region_2,Bachelors,m,other,2,51,1,19,0,0,48,82286.74
37337,Analytics,region_2,Masters & above,m,sourcing,1,44,5,6,1,0,84,37877.03
64168,Operations,region_22,Bachelors,m,other,1,29,4,2,1,0,62,97029.6
68885,Operations,region_13,Bachelors,m,other,1,36,2,10,0,0,63,66595.82
57419,Operations,region_22,Bachelors,f,other,3,30,3,5,1,0,98,94536.08
4507,Procurement,region_30,Bachelors,m,sourcing,1,36,5,9,1,0,71,61723.25
7153,HR,region_2,Bachelors,m,sourcing,2,56,3,3,1,0,49,62643.89
30237,Sales & Marketing,region_13,Bachelors,m,other,1,46,2,3,1,0,51,54986.93
44213,Sales & Marketing,region_31,Bachelors,m,sourcing,1,30,4,6,0,0,48,88998.16
49509,Sales & Marketing,region_17,Bachelors,m,sourcing,1,37,3,10,0,0,53,43434.48
66357,Analytics,region_2,Bachelors,m,other,2,29,3,3,0,0,84,58571.7
52016,Operations,region_15,Bachelors,m,sourcing,1,42,3,4,0,0,67,75921.88
29150,Sales & Marketing,region_18,Bachelors,m,other,1,34,2,4,1,0,48,43459.65
54761,Sales & Marketing,region_27,Masters & above,m,other,1,39,5,3,0,0,45,32010.25
51233,Operations,region_34,Bachelors,m,other,1,31,2,2,0,0,59,96034.62
2767,Analytics,region_2,Masters & above,m,other,2,43,3,7,0,0,86,96659.25
51620,Sales & Marketing,region_15,Bachelors,m,other,1,35,4,9,1,0,47,64789.73
76013,Sales & Marketing,region_4,Bachelors,m,sourcing,1,37,5,8,1,0,57,61370.24
58462,HR,region_32,Bachelors,f,other,1,35,2,7,0,0,47,97811.25
25886,Technology,region_15,Masters & above,m,other,1,37,1,3,1,0,74,37348.18
18083,HR,region_22,Bachelors,m,referred,1,26,1,4,1,0,50,41279.02
30423,Sales & Marketing,region_2,,f,sourcing,1,46,1,14,0,0,53,72894.88
2683,Operations,region_2,Bachelors,f,other,1,43,4,2,0,0,61,30883.65
15406,Operations,region_32,Bachelors,m,sourcing,2,33,5,8,1,0,65,79865.1
43974,Technology,region_2,,f,other,1,48,1,11,0,0,80,80658.88
46057,Sales & Marketing,region_13,Bachelors,m,sourcing,1,54,1,23,0,0,46,74131.21
48015,Sales & Marketing,region_25,Bachelors,m,other,1,34,5,3,0,0,53,50984.55
19247,Sales & Marketing,region_22,,m,other,2,22,,1,0,0,50,57461.63
23803,Sales & Marketing,region_7,Bachelors,f,other,1,36,4,4,1,1,51,61169.54
76543,Operations,region_21,Masters & above,m,other,1,47,1,14,0,0,61,44348.44
7069,Sales & Marketing,region_32,Bachelors,m,other,1,25,3,2,1,0,50,54831.03
71284,Operations,region_4,Bachelors,f,other,1,39,4,9,0,0,64,54012.66
23373,Sales & Marketing,region_23,Masters & above,f,other,1,34,5,6,1,0,50,45585.37
13484,Sales & Marketing,region_22,Bachelors,m,other,2,50,3,15,0,0,51,98616.15
63689,Sales & Marketing,region_13,Bachelors,m,other,1,52,3,16,0,1,97,56482.5
66433,Sales & Marketing,region_9,,m,other,1,29,4,2,0,0,51,61150.04
71691,Analytics,region_22,Bachelors,m,other,1,28,5,6,1,0,90,42464.57
28947,Sales & Marketing,region_4,Masters & above,m,sourcing,1,38,5,11,1,0,51,76669.09
2488,Operations,region_2,Masters & above,f,sourcing,1,42,4,8,1,0,58,90496.03
21175,Sales & Marketing,region_7,Bachelors,m,other,1,29,4,2,1,0,48,37538.16
12166,Procurement,region_17,Masters & above,f,sourcing,1,50,5,8,1,0,71,31518.97
15107,Sales & Marketing,region_31,Bachelors,f,sourcing,1,27,3,3,0,0,50,59098.16
9532,Analytics,region_22,Masters & above,m,sourcing,1,35,4,7,1,0,82,99564.78
7375,Sales & Marketing,region_3,Bachelors,m,other,1,26,5,2,0,0,52,86755.7
47992,Operations,region_13,Masters & above,m,sourcing,3,38,4,6,1,0,66,48011.9
51153,Procurement,region_26,Bachelors,m,other,2,41,4,2,1,0,73,55079.94
13830,Procurement,region_27,Bachelors,m,sourcing,2,34,5,8,0,0,73,92582.01
22398,Operations,region_2,Masters & above,f,sourcing,1,44,3,14,1,0,61,64793.93
9873,Finance,region_2,Bachelors,f,sourcing,2,51,3,5,0,0,57,77758.53
50442,Operations,region_15,Bachelors,f,sourcing,1,28,5,2,1,0,63,43032.97
39330,Procurement,region_7,Bachelors,m,sourcing,1,40,4,7,0,0,70,71465.14
11783,Sales & Marketing,region_2,Masters & above,f,other,1,34,3,9,0,0,54,31756.49
7080,Sales & Marketing,region_7,Bachelors,m,other,1,50,3,18,0,0,49,38396.28
14813,Finance,region_30,Bachelors,m,other,1,28,3,3,0,1,74,78551.89
8868,Sales & Marketing,region_8,Masters & above,m,sourcing,1,33,1,9,0,0,48,86416.44
39826,Procurement,region_2,Masters & above,f,sourcing,1,46,4,4,1,0,72,75071.78
15191,Legal,region_7,Bachelors,f,other,1,30,5,4,0,0,58,80587.81
48444,Operations,region_12,Bachelors,m,other,1,35,3,5,0,0,58,95220.6
5842,Sales & Marketing,region_21,Masters & above,m,other,1,52,1,14,0,0,53,74833.17
56948,HR,region_7,Bachelors,m,sourcing,2,28,3,4,0,0,48,87886.48
54717,Finance,region_22,Bachelors,m,other,1,34,3,7,0,0,60,44667.34
53063,Sales & Marketing,region_6,Bachelors,m,other,1,25,1,2,0,0,52,44792.89
38383,HR,region_7,Masters & above,m,other,1,35,3,9,0,0,51,97647.57
19108,Analytics,region_2,Bachelors,m,sourcing,1,45,5,18,1,0,85,69300.93
5209,Sales & Marketing,region_2,Masters & above,f,sourcing,1,54,1,4,0,0,53,35900.99
36024,Operations,region_22,Bachelors,f,sourcing,1,30,5,2,0,0,59,85421.11
41558,Procurement,region_29,Bachelors,f,sourcing,1,31,3,6,0,0,68,75654.27
48294,Legal,region_22,Bachelors,m,other,1,28,4,3,0,0,61,94251.75
51987,Sales & Marketing,region_2,,m,other,1,28,3,5,0,0,52,61330.12
20879,Sales & Marketing,region_28,Masters & above,m,other,1,40,1,5,0,0,52,86962.17
27283,Technology,region_26,Bachelors,m,sourcing,1,52,3,15,0,0,81,76363.24
48687,Legal,region_22,Bachelors,m,other,1,34,5,5,1,0,57,38557.57
64615,Analytics,region_31,Bachelors,m,other,2,32,4,8,0,0,83,50894.7
52871,Technology,region_31,Bachelors,m,other,1,34,3,7,0,0,79,83603.12
20745,Operations,region_13,Masters & above,f,sourcing,1,31,4,4,1,0,64,92348.96
64344,Technology,region_34,Bachelors,m,other,1,31,3,5,0,0,81,69175.81
76092,Technology,region_2,Bachelors,f,other,1,29,3,5,1,0,80,52833.49
62808,HR,region_2,Masters & above,m,sourcing,1,58,5,26,1,0,44,30599.95
74283,Procurement,region_13,Bachelors,f,other,1,28,5,5,1,0,67,66849.36
5897,Procurement,region_2,Masters & above,f,sourcing,1,43,5,10,1,0,68,88016.16
46706,Procurement,region_20,Bachelors,f,sourcing,1,30,3,12,0,1,73,44666.34
60392,Analytics,region_28,Bachelors,m,sourcing,1,34,4,6,1,0,85,35782.76
62797,Analytics,region_28,Bachelors,m,sourcing,1,32,5,5,1,0,84,52861.69
15754,Sales & Marketing,region_13,Masters & above,f,other,1,35,4,3,0,0,49,34736.32
10019,Sales & Marketing,region_18,Bachelors,m,sourcing,1,28,,1,0,0,44,58683.47
19394,Analytics,region_22,,m,sourcing,3,28,4,4,1,0,87,97549.93
37096,Operations,region_22,Below Secondary,m,other,1,24,,1,0,0,62,44369.82
61730,Sales & Marketing,region_3,Bachelors,m,sourcing,1,39,1,3,0,0,47,76824.04
2859,Technology,region_22,Bachelors,f,other,1,27,1,3,0,0,78,71445.62
42204,Sales & Marketing,region_12,Bachelors,m,sourcing,1,40,3,7,0,0,49,74999.95
39846,Sales & Marketing,region_1,Masters & above,m,sourcing,1,42,4,12,1,0,90,57589.05
39510,Sales & Marketing,region_7,Bachelors,m,other,2,32,5,2,1,0,50,38678.11
16379,Finance,region_2,Masters & above,m,other,3,37,3,5,0,0,57,55172.5
71527,Procurement,region_31,Bachelors,f,other,2,28,3,6,0,0,68,55437.89
63596,Technology,region_2,Masters & above,f,other,1,44,3,16,0,0,76,97588.42
36518,Operations,region_31,Bachelors,m,other,1,46,5,9,1,0,61,36557.62
2728,Sales & Marketing,region_7,Masters & above,m,other,1,34,5,4,1,0,52,35024.54
26263,Analytics,region_10,Masters & above,m,sourcing,1,35,5,7,1,0,86,44796.29
51076,Analytics,region_31,Bachelors,m,sourcing,1,37,5,8,1,0,88,78243.73
11773,Sales & Marketing,region_28,Bachelors,m,sourcing,2,28,4,3,0,0,48,93253.18
76363,Sales & Marketing,region_7,Bachelors,m,other,1,24,,1,0,0,48,92167.96
21223,Analytics,region_31,Bachelors,m,sourcing,1,27,,1,0,0,81,92180.56
46094,Operations,region_26,Masters & above,f,sourcing,1,32,5,6,1,0,55,60902.94
70855,Analytics,region_22,Bachelors,m,sourcing,2,28,4,5,0,0,91,31076.43
30677,Technology,region_13,Bachelors,m,sourcing,2,33,5,6,1,0,80,77744.86
32919,Sales & Marketing,region_16,Bachelors,m,other,1,34,3,7,0,0,48,82220.7
24073,Procurement,region_2,Masters & above,m,other,1,37,3,11,0,0,72,47896.05
7468,Technology,region_2,Masters & above,f,other,1,56,4,2,1,1,79,96806.39
64386,Analytics,region_22,Bachelors,m,other,2,35,5,7,1,0,87,83367.67
26247,Sales & Marketing,region_7,Masters & above,m,sourcing,1,54,4,10,0,0,48,98950.3
46315,Technology,region_13,Bachelors,m,other,1,32,3,2,0,0,75,97342.87
25294,Finance,region_2,Bachelors,m,other,1,28,3,2,0,0,58,67469.58
59812,Operations,region_19,Bachelors,f,sourcing,2,32,3,4,1,0,56,40801.36
9405,Sales & Marketing,region_9,Masters & above,m,other,1,30,2,4,0,0,48,66930.59
66914,HR,region_2,Masters & above,m,sourcing,1,33,3,8,0,0,47,73171.02
15370,Finance,region_23,Masters & above,m,other,1,39,3,10,1,0,55,62402.43
55543,Sales & Marketing,region_16,Masters & above,m,other,1,58,5,16,1,0,50,72347.68
65291,Sales & Marketing,region_6,Bachelors,m,sourcing,1,25,1,2,0,0,49,94862.87
62396,R&D,region_22,Bachelors,m,sourcing,1,27,,1,0,0,80,47382.82
41358,Technology,region_7,Bachelors,m,other,1,33,5,8,0,0,78,96265.12
66166,Operations,region_7,Bachelors,m,sourcing,1,33,4,7,0,0,60,83622.11
72975,Technology,region_5,Masters & above,m,sourcing,1,38,3,2,0,0,78,77807.73
42277,HR,region_2,Masters & above,f,other,1,50,3,8,0,0,53,82232.6
77804,HR,region_15,Bachelors,m,other,1,36,1,10,0,0,50,75593.89
63918,Analytics,region_7,Bachelors,f,other,1,27,,1,1,0,85,93217.79
49529,Sales & Marketing,region_12,Bachelors,f,sourcing,1,29,,1,0,0,52,78453.54
17633,Sales & Marketing,region_16,Bachelors,m,sourcing,4,25,2,5,0,0,51,74684.18
21684,Procurement,region_2,Bachelors,m,sourcing,1,36,4,4,1,0,74,42530.75
31030,Technology,region_23,Bachelors,m,sourcing,1,28,4,4,0,0,71,85650.74
19596,Sales & Marketing,region_7,Bachelors,m,other,1,40,5,6,0,0,50,86136.59
48540,HR,region_22,Masters & above,f,other,1,31,5,4,0,0,59,96829.01
15058,Sales & Marketing,region_24,Bachelors,m,other,1,34,1,10,0,0,50,39648.38
37384,R&D,region_31,Masters & above,m,sourcing,1,29,3,2,0,0,82,70555.39
56008,Operations,region_2,Bachelors,f,other,1,40,5,5,1,0,63,33780.3
46542,Analytics,region_2,Masters & above,m,sourcing,1,49,4,19,0,0,81,45351.12
10216,Operations,region_15,Masters & above,f,other,1,51,1,14,0,0,61,39475.39
7206,Sales & Marketing,region_27,Bachelors,m,sourcing,1,27,1,5,1,0,52,75725.76
41351,Analytics,region_13,Bachelors,m,sourcing,1,31,5,3,1,0,99,64591.47
32924,Procurement,region_27,Masters & above,m,sourcing,1,45,4,14,0,0,70,50114.72
62445,Procurement,region_7,Bachelors,m,sourcing,4,35,4,10,0,0,68,86025.11
52813,Sales & Marketing,region_2,Bachelors,m,sourcing,1,46,1,6,0,0,43,62015.04
24827,Sales & Marketing,region_3,Bachelors,m,sourcing,1,28,4,3,0,0,47,71926.88
73694,Sales & Marketing,region_15,Bachelors,f,other,1,34,1,7,1,0,48,62567.26
54350,Sales & Marketing,region_8,Masters & above,m,sourcing,2,31,3,4,0,0,48,56951.51
28882,Sales & Marketing,region_13,Bachelors,m,other,1,54,4,3,0,0,52,84572.49
30671,Sales & Marketing,region_2,Bachelors,f,sourcing,1,34,5,7,1,0,44,79070.17
59646,Sales & Marketing,region_13,Bachelors,m,sourcing,1,36,5,8,0,0,49,87605.61
69710,Procurement,region_2,Masters & above,m,other,1,59,3,3,0,0,68,61509.91
70108,Procurement,region_13,Bachelors,m,sourcing,1,30,2,7,0,0,66,41376.97
38572,Finance,region_2,Below Secondary,m,sourcing,1,24,,1,1,0,54,63786.34
21260,Procurement,region_16,Bachelors,m,other,1,27,,1,0,0,73,33714.16
4026,Technology,region_5,Bachelors,m,other,1,29,,1,1,0,75,48018.31
7074,HR,region_22,Bachelors,f,other,1,32,1,2,0,0,52,41193.39
12224,Sales & Marketing,region_16,Bachelors,m,sourcing,1,39,5,8,0,0,51,89885.37
12429,Sales & Marketing,region_15,Bachelors,m,other,1,25,2,2,0,0,49,38988.74
4513,Technology,region_31,Bachelors,f,other,2,30,4,5,0,0,89,76835.22
48789,Operations,region_7,Masters & above,m,sourcing,1,58,5,16,1,0,60,54520.8
27379,Sales & Marketing,region_4,Masters & above,m,sourcing,1,37,3,5,0,0,44,58748.52
31973,Sales & Marketing,region_2,Bachelors,m,other,1,51,1,11,0,0,53,57100.06
18422,Operations,region_2,Bachelors,m,sourcing,1,52,4,9,0,0,59,37560.16
22967,Sales & Marketing,region_26,Bachelors,m,other,1,34,1,10,0,0,44,59403.54
43286,Sales & Marketing,region_2,Bachelors,m,other,2,40,3,5,0,0,46,45261.92
35268,Analytics,region_22,Bachelors,m,sourcing,1,23,4,2,1,0,82,34199.62
77711,Technology,region_20,Bachelors,m,other,1,28,,1,1,0,78,81765.9
47251,Procurement,region_15,Bachelors,m,sourcing,1,32,3,6,1,0,70,98642.13
1974,Sales & Marketing,region_11,Bachelors,m,other,2,31,2,4,0,0,45,41959.06
7909,Procurement,region_7,Masters & above,f,other,1,40,3,14,0,0,65,61660.38
43727,Sales & Marketing,region_27,,m,other,1,29,3,5,0,0,47,50172.68
68644,Technology,region_4,Bachelors,f,sourcing,1,28,3,3,0,0,75,42874.86
20267,Analytics,region_29,Bachelors,m,sourcing,1,26,3,2,1,0,85,58899.01
64671,Sales & Marketing,region_20,Bachelors,f,other,1,30,,1,0,0,46,72046.93
22154,Procurement,region_2,Bachelors,f,other,1,56,3,28,0,0,66,87734.72
32723,Legal,region_11,Bachelors,m,other,1,28,,1,0,0,62,84530.75
18005,Sales & Marketing,region_2,,m,other,1,40,5,7,1,0,55,82893.12
76701,Procurement,region_4,Masters & above,f,other,1,48,4,20,0,0,69,39293.06
49784,Operations,region_31,Bachelors,m,other,1,30,,1,0,0,63,73880.45
34066,Analytics,region_28,Bachelors,m,other,1,35,3,5,0,0,89,33291.08
28132,Analytics,region_2,Masters & above,m,other,1,43,4,14,0,0,82,37755.28
6664,Technology,region_2,Below Secondary,m,sourcing,2,24,3,1,0,0,79,63104.29
59678,Sales & Marketing,region_22,Bachelors,m,other,1,36,3,3,0,0,50,41062.54
37688,Sales & Marketing,region_31,Bachelors,m,other,3,27,3,3,0,0,50,83460.22
36179,Procurement,region_2,Masters & above,m,sourcing,1,40,1,10,0,0,72,51684.81
56503,Technology,region_29,Bachelors,m,sourcing,1,29,1,5,0,0,79,45057.47
74916,Operations,region_7,Bachelors,m,other,1,37,5,3,1,0,84,45633.26
56600,Operations,region_15,Bachelors,m,referred,1,42,4,5,0,0,61,94564.17
28243,Procurement,region_2,Masters & above,m,sourcing,1,34,4,9,0,0,69,30186.87
58305,HR,region_10,Bachelors,m,other,1,29,5,7,0,0,49,71510.68
37670,Analytics,region_22,,m,other,1,26,5,2,1,0,85,65237.11
70393,Procurement,region_2,Masters & above,m,other,3,57,5,3,0,0,71,64353.82
57801,Sales & Marketing,region_25,Bachelors,m,sourcing,1,36,3,8,0,0,49,97003.52
32598,Procurement,region_7,Bachelors,f,other,1,34,3,4,0,0,71,68500.33
41513,Operations,region_2,Bachelors,m,sourcing,2,51,3,20,0,0,62,45352.81
52428,Legal,region_21,Bachelors,m,other,1,30,4,2,0,0,65,77874.06
15993,Sales & Marketing,region_16,Masters & above,m,other,1,38,3,6,0,0,48,46389.96
29915,Operations,region_8,Bachelors,f,other,1,26,3,3,1,0,60,54396.79
23559,Procurement,region_2,Masters & above,f,other,1,40,,1,1,0,76,45433.45
29193,Legal,region_2,Bachelors,m,sourcing,1,40,3,10,0,0,62,51770.5
70462,Technology,region_13,Bachelors,m,sourcing,1,54,2,12,0,0,81,39657.1
44979,Procurement,region_15,Bachelors,f,other,1,36,5,8,1,0,69,55064.49
75762,Operations,region_2,Bachelors,f,other,1,39,3,11,1,0,60,80776.57
35964,Operations,region_2,Bachelors,f,sourcing,2,39,5,4,0,0,59,78839.02
72241,Procurement,region_15,Bachelors,m,other,1,44,4,15,0,0,67,68063.28
33917,Sales & Marketing,region_16,Bachelors,m,sourcing,1,51,5,3,1,0,48,99774.51
54001,Sales & Marketing,region_17,Bachelors,f,other,2,26,3,1,0,0,48,60393.78
7860,Sales & Marketing,region_31,Bachelors,m,sourcing,1,37,4,2,0,0,50,66528.49
4664,HR,region_27,Masters & above,m,sourcing,1,41,3,7,0,0,47,92781.33
15536,Sales & Marketing,region_2,Bachelors,f,other,2,52,1,9,0,0,50,89216.55
64856,Procurement,region_27,Bachelors,m,other,1,36,3,4,1,1,69,56796.83
52392,Analytics,region_27,Bachelors,m,other,2,25,3,2,0,0,88,61124.63
25961,Analytics,region_15,Masters & above,m,other,1,34,1,2,0,1,84,34251.69
1707,Analytics,region_28,Masters & above,m,sourcing,2,35,3,5,0,0,81,58322.23
31723,Technology,region_30,Masters & above,f,sourcing,1,34,3,7,0,0,82,38444.12
672,Procurement,region_15,Bachelors,m,sourcing,1,39,4,11,1,0,68,74964.82
53962,Sales & Marketing,region_9,Bachelors,m,other,1,29,3,3,0,0,42,39919.9
7406,Technology,region_2,Bachelors,m,other,1,35,3,7,0,0,77,57484.31
2172,Procurement,region_20,Masters & above,m,sourcing,1,39,3,10,0,0,68,67633.67
10038,Procurement,region_29,Bachelors,f,other,1,31,4,3,0,0,71,97344.28
34829,Procurement,region_16,Bachelors,m,sourcing,1,33,3,10,0,0,70,61109.81
54147,R&D,region_7,Masters & above,m,other,1,31,5,2,1,0,86,82349.96
17247,Technology,region_33,Bachelors,f,sourcing,1,55,3,7,0,0,81,41301.13
11219,Technology,region_7,Masters & above,f,sourcing,1,41,1,3,1,0,79,47690.58
48740,Sales & Marketing,region_28,Bachelors,m,sourcing,1,29,3,5,0,0,48,40727.96
21310,Sales & Marketing,region_28,Bachelors,m,other,1,31,3,3,0,0,53,79434.44
67783,Operations,region_2,Masters & above,m,sourcing,1,35,1,4,0,0,58,41839.58
55878,Legal,region_2,Bachelors,m,sourcing,1,28,3,2,0,0,63,70675.41
26957,Sales & Marketing,region_22,Masters & above,m,sourcing,1,32,5,4,0,0,52,73004.1
29959,Sales & Marketing,region_27,Bachelors,f,other,1,40,3,11,0,0,47,94665.18
54213,Sales & Marketing,region_31,,m,sourcing,1,32,2,3,0,0,47,41445.75
16268,Analytics,region_2,Bachelors,m,other,2,27,3,7,1,0,85,32905.53
21117,Analytics,region_7,Masters & above,m,other,1,32,1,2,1,0,86,51158.46
47895,Procurement,region_17,Bachelors,m,other,1,51,5,6,1,0,68,55422.89
27732,Procurement,region_28,Bachelors,m,other,1,30,3,3,1,0,69,84957.48
50096,Procurement,region_17,Bachelors,m,sourcing,2,41,3,8,0,0,69,45938.15
65972,Sales & Marketing,region_22,,m,other,1,25,3,2,0,0,50,35324.11
41809,Legal,region_13,Masters & above,m,other,1,35,4,6,1,0,64,91041.02
26849,Sales & Marketing,region_23,Masters & above,m,other,1,38,3,3,0,0,63,94280.22
23,Sales & Marketing,region_16,Bachelors,f,sourcing,1,42,1,3,0,0,46,35334.01
14795,Procurement,region_26,Bachelors,f,other,1,54,4,9,1,0,69,63752.9
11125,Procurement,region_17,Masters & above,f,other,1,39,4,2,1,0,73,44447.21
55925,Operations,region_22,Bachelors,f,sourcing,1,30,5,7,0,0,58,43874.59
72499,Technology,region_23,Bachelors,f,other,1,31,3,5,0,0,74,80462.1
15059,Sales & Marketing,region_11,Bachelors,m,other,1,39,5,4,0,0,46,38623.25
58987,Technology,region_8,Bachelors,f,sourcing,1,28,,1,1,0,81,92248.92
27845,Technology,region_5,Masters & above,m,other,1,31,3,7,0,0,79,39031.9
11634,Operations,region_7,Masters & above,m,sourcing,1,39,5,4,1,0,60,60829.39
726,Analytics,region_9,Bachelors,m,other,3,29,3,5,0,0,84,68641.2
30740,Analytics,region_32,Bachelors,m,sourcing,1,29,,1,0,0,87,90100.28
11945,Procurement,region_7,Bachelors,m,other,1,30,5,2,0,0,67,31355.84
58226,Finance,region_2,Bachelors,m,other,2,33,5,7,0,0,63,54373.71
2574,Finance,region_26,Bachelors,m,other,1,23,,1,0,0,56,96884.07
68141,Analytics,region_31,Bachelors,m,sourcing,1,34,3,5,0,0,87,94228.67
23555,Procurement,region_10,Bachelors,m,other,1,25,1,4,0,0,65,34970.37
28251,Procurement,region_16,Bachelors,f,other,1,30,3,2,1,0,68,85159.26
59580,Operations,region_27,Bachelors,f,other,2,32,5,5,1,0,57,70883.09
43967,Procurement,region_27,Masters & above,f,other,1,37,5,8,0,0,68,31974.85
10821,Procurement,region_17,Bachelors,f,sourcing,1,32,2,4,1,0,68,77391.11
77861,Sales & Marketing,region_31,Bachelors,m,sourcing,1,39,3,5,0,0,48,68247.59
59440,Sales & Marketing,region_22,Bachelors,m,other,1,28,4,3,0,0,52,98836.32
